x,y,z,Gamma
0.24889999628067017,-0.022627273574471474,0.0,1.2600543
0.24889999628067017,0.022627273574471474,0.0,1.2561644
0.24889999628067017,0.06746621616184711,0.0,1.2541746
0.24889999628067017,0.11147395521402359,0.0,1.2541566
0.24889999628067017,0.1546504870057106,0.0,1.256092
0.24889999628067017,0.196995809674263,0.0,1.2598994
0.24889999628067017,0.23850993067026138,0.0,1.2654539
0.24889999628067017,0.27919283509254456,0.0,1.2726067
0.24889999628067017,0.3190445452928543,0.0,1.2811956
0.24889999628067017,0.35806505382061005,0.0,1.2910517
0.24889999628067017,0.3962543457746506,0.0,1.301999
0.24889999628067017,0.4336124360561371,0.0,1.3138535
0.24889999628067017,0.4701393097639084,0.0,1.3264217
0.24889999628067017,0.5058349967002869,0.0,1.3394984
0.24889999628067017,0.5406994819641113,0.0,1.352869
0.24889999628067017,0.5747327208518982,0.0,1.3663129
0.24889999628067017,0.6079347729682922,0.0,1.3796072
0.24889999628067017,0.6403056383132935,0.0,1.3925291
0.24889999628067017,0.6718452870845795,0.0,1.4048557
0.24889999628067017,0.7025537192821503,0.0,1.4163625
0.24889999628067017,0.7324309647083282,0.0,1.4268224
0.24889999628067017,0.761476993560791,0.0,1.4360055
0.24889999628067017,0.7896918058395386,0.0,1.4436795
0.24889999628067017,0.8170754313468933,0.0,1.4496101
0.24889999628067017,0.8436278402805328,0.0,1.4535635
0.24889999628067017,0.8693490624427795,0.0,1.4553065
0.24889999628067017,0.894239068031311,0.0,1.4546098
0.24889999628067017,0.9182978570461273,0.0,1.4512489
0.24889999628067017,0.9415254294872284,0.0,1.445007
0.24889999628067017,0.9639218151569366,0.0,1.4356766
0.24889999628067017,0.9854870140552521,0.0,1.423062
0.24889999628067017,1.0062209963798523,0.0,1.4069811
0.24889999628067017,1.0261237621307373,0.0,1.3872674
0.24889999628067017,1.0451952815055847,0.0,1.363771
0.24889999628067017,1.0634356141090393,0.0,1.3363597
0.24889999628067017,1.080844759941101,0.0,1.3049194
0.24889999628067017,1.09742271900177,0.0,1.2693536
0.24889999628067017,1.1131694912910461,0.0,1.2295843
0.24889999628067017,1.1280850172042847,0.0,1.1855512
0.24889999628067017,1.1421692967414856,0.0,1.1372106
0.24889999628067017,1.1554223895072937,0.0,1.0845335
0.24889999628067017,1.167844295501709,0.0,1.0274981
0.24889999628067017,1.1794350147247314,0.0,0.96607816
0.24889999628067017,1.190194547176361,0.0,0.90022075
0.24889999628067017,1.2001228332519531,0.0,0.8298108
0.24889999628067017,1.2092199325561523,0.0,0.75461
0.24889999628067017,1.2174858450889587,0.0,0.67414516
0.24889999628067017,1.2249205112457275,0.0,0.5874824
0.24889999628067017,1.2315239310264587,0.0,0.4926968
0.24889999628067017,1.2372961640357971,0.0,0.38533142
0.24889999628067017,1.2422372698783875,0.0,0.25194365
0.37334999442100525,-1.2422373294830322,0.0,0.2583199
0.37334999442100525,-1.237296223640442,0.0,0.3951918
0.37334999442100525,-1.2315239906311035,0.0,0.50546724
0.37334999442100525,-1.2249205112457275,0.0,0.6029325
0.37334999442100525,-1.217485785484314,0.0,0.6921634
0.37334999442100525,-1.2092199325561523,0.0,0.77513903
0.37334999442100525,-1.2001228332519531,0.0,0.85282123
0.37334999442100525,-1.1901944875717163,0.0,0.9256975
0.37334999442100525,-1.1794350147247314,0.0,0.99401265
0.37334999442100525,-1.167844295501709,0.0,1.0578822
0.37334999442100525,-1.1554224491119385,0.0,1.1173556
0.37334999442100525,-1.1421693563461304,0.0,1.1724527
0.37334999442100525,-1.1280850172042847,0.0,1.2231861
0.37334999442100525,-1.1131694316864014,0.0,1.2695745
0.37334999442100525,-1.09742271900177,0.0,1.3116493
0.37334999442100525,-1.080844759941101,0.0,1.3494585
0.37334999442100525,-1.063435673713684,0.0,1.3830674
0.37334999442100525,-1.0451953411102295,0.0,1.4125597
0.37334999442100525,-1.0261237621307373,0.0,1.438038
0.37334999442100525,-1.0062209367752075,0.0,1.4596227
0.37334999442100525,-0.9854869842529297,0.0,1.4774531
0.37334999442100525,-0.963921844959259,0.0,1.4916857
0.37334999442100525,-0.9415254592895508,0.0,1.5024933
0.37334999442100525,-0.9182978272438049,0.0,1.5100629
0.37334999442100525,-0.894239068031311,0.0,1.514594
0.37334999442100525,-0.8693490624427795,0.0,1.5162959
0.37334999442100525,-0.8436278700828552,0.0,1.5153859
0.37334999442100525,-0.8170754313468933,0.0,1.5120864
0.37334999442100525,-0.7896918058395386,0.0,1.5066236
0.37334999442100525,-0.761476993560791,0.0,1.4992248
0.37334999442100525,-0.7324309945106506,0.0,1.4901166
0.37334999442100525,-0.7025537490844727,0.0,1.4795238
0.37334999442100525,-0.6718453168869019,0.0,1.4676676
0.37334999442100525,-0.6403056383132935,0.0,1.4547657
0.37334999442100525,-0.6079347729682922,0.0,1.4410311
0.37334999442100525,-0.5747327208518982,0.0,1.4266741
0.37334999442100525,-0.5406994819641113,0.0,1.4119022
0.37334999442100525,-0.5058349967002869,0.0,1.3969198
0.37334999442100525,-0.4701393246650696,0.0,1.381926
0.37334999442100525,-0.4336124360561371,0.0,1.3671095
0.37334999442100525,-0.3962543308734894,0.0,1.3526449
0.37334999442100525,-0.35806503891944885,0.0,1.3386902
0.37334999442100525,-0.3190445601940155,0.0,1.3253866
0.37334999442100525,-0.27919283509254456,0.0,1.3128611
0.37334999442100525,-0.2385099232196808,0.0,1.3012275
0.37334999442100525,-0.196995809674263,0.0,1.2905891
0.37334999442100525,-0.15465047955513,0.0,1.2810429
0.37334999442100525,-0.11147395521402359,0.0,1.2726874
0.37334999442100525,-0.06746621429920197,0.0,1.265639
0.37334999442100525,-0.022627273574471474,0.0,1.2600543
0.37334999442100525,0.022627273574471474,0.0,1.2561644
0.37334999442100525,0.06746621429920197,0.0,1.2541746
0.37334999442100525,0.11147395521402359,0.0,1.2541566
0.37334999442100525,0.15465047955513,0.0,1.256092
0.37334999442100525,0.196995809674263,0.0,1.2598994
0.37334999442100525,0.2385099232196808,0.0,1.2654539
0.37334999442100525,0.27919283509254456,0.0,1.2726067
0.37334999442100525,0.3190445601940155,0.0,1.2811956
0.37334999442100525,0.35806503891944885,0.0,1.2910517
0.37334999442100525,0.3962543308734894,0.0,1.301999
0.37334999442100525,0.4336124360561371,0.0,1.3138535
0.37334999442100525,0.4701393246650696,0.0,1.3264217
0.37334999442100525,0.5058349967002869,0.0,1.3394984
0.37334999442100525,0.5406994819641113,0.0,1.352869
0.37334999442100525,0.5747327208518982,0.0,1.3663129
0.37334999442100525,0.6079347729682922,0.0,1.3796072
0.37334999442100525,0.6403056383132935,0.0,1.3925291
0.37334999442100525,0.6718453168869019,0.0,1.4048557
0.37334999442100525,0.7025537490844727,0.0,1.4163625
0.37334999442100525,0.7324309945106506,0.0,1.4268224
0.37334999442100525,0.761476993560791,0.0,1.4360055
0.37334999442100525,0.7896918058395386,0.0,1.4436795
0.37334999442100525,0.8170754313468933,0.0,1.4496101
0.37334999442100525,0.8436278700828552,0.0,1.4535635
0.37334999442100525,0.8693490624427795,0.0,1.4553065
0.37334999442100525,0.894239068031311,0.0,1.4546098
0.37334999442100525,0.9182978272438049,0.0,1.4512489
0.37334999442100525,0.9415254592895508,0.0,1.445007
0.37334999442100525,0.963921844959259,0.0,1.4356766
0.37334999442100525,0.9854869842529297,0.0,1.423062
0.37334999442100525,1.0062209367752075,0.0,1.4069811
0.37334999442100525,1.0261237621307373,0.0,1.3872674
0.37334999442100525,1.0451953411102295,0.0,1.363771
0.37334999442100525,1.063435673713684,0.0,1.3363597
0.37334999442100525,1.080844759941101,0.0,1.3049194
0.37334999442100525,1.09742271900177,0.0,1.2693536
0.37334999442100525,1.1131694316864014,0.0,1.2295843
0.37334999442100525,1.1280850172042847,0.0,1.1855512
0.37334999442100525,1.1421693563461304,0.0,1.1372106
0.37334999442100525,1.1554224491119385,0.0,1.0845335
0.37334999442100525,1.167844295501709,0.0,1.0274981
0.37334999442100525,1.1794350147247314,0.0,0.96607816
0.37334999442100525,1.1901944875717163,0.0,0.90022075
0.37334999442100525,1.2001228332519531,0.0,0.8298108
0.37334999442100525,1.2092199325561523,0.0,0.75461
0.37334999442100525,1.217485785484314,0.0,0.67414516
0.37334999442100525,1.2249205112457275,0.0,0.5874824
0.37334999442100525,1.2315239906311035,0.0,0.4926968
0.37334999442100525,1.237296223640442,0.0,0.38533142
0.37334999442100525,1.2422373294830322,0.0,0.25194365
